samples,score,label,age,PC0,PC1,PC2
HG03354,10.5,1,0.29868583309573293,0.0428297402709269,0.7665674608821135,0.6725023574275343
HG03363,4.0,0,0.5071401465624924,0.4147374597336182,0.7902983708593672,0.5807068515632414
HG03366,8.0,0,0.40622829804200766,0.3373301612931514,0.8205463712529483,0.38992714344051116
HG03367,7.5,0,0.04739500663996976,0.8576037344347905,0.9550098808328447,0.5234106581120189
HG03369,10.0,0,0.4221548995497437,0.34765574261965104,0.24896220229982458,0.3602397638229623
HG03370,6.0,0,0.5415278068048481,0.6487525096866892,0.2261741712450509,0.8187883219993598
HG03372,10.0,0,0.8235191546296392,0.3063380332324773,0.6383699042733767,0.4178333722002947
HG03376,9.0,0,0.657136958776027,0.6899747187366284,0.9962631318745363,0.7339535369648247
HG03378,6.0,0,0.5381039841214664,0.1527085330720538,0.9434097948330393,0.716790049435514
HG03380,5.5,0,0.8827920306028043,0.3570402581126444,0.2161501629735726,0.3862267349432821
HG03382,7.5,0,0.9221051240508876,0.7584454031771514,0.9717815193138929,0.0012516117877550137
HG03385,8.5,0,0.7020787061432923,0.36845496214584705,0.673045777346162,0.0947254517595747
HG03388,7.5,0,0.5190396266411813,0.40974458685091386,0.31557859994089954,0.5044372160475077
HG03391,5.5,0,0.5246321931562982,0.6067929329405737,0.9366534105913924,0.39547796130835566
HG03394,9.5,0,0.5811495470670837,0.6433236425657195,0.07214928474234361,0.45404563884056237
HG03397,13.5,1,0.9400229396041984,0.7880910638358,0.0007532534260968893,0.7266692520442902
HG03401,4.5,0,0.2797155672178312,0.9939357231699459,0.06110713584978811,0.8477859610219636
HG03410,7.5,0,0.6972091207361529,0.8770807788136189,0.8539978611024364,0.9181740010717461
HG03419,7.5,0,0.6654367821384224,0.5388374848858364,0.17497219430725386,0.4383238169461028
HG03428,9.0,0,0.9646134869087452,0.3510032793678871,0.3876135274325536,0.3271129378909292
HG03432,7.5,0,0.3578514354772607,0.5244727692891157,0.46117567770762447,0.29279253383302595
HG03433,11.5,1,0.4754699616035055,0.17481397674870425,0.5151736510845984,0.6034374751068637
HG03436,10.5,1,0.41078666326634417,0.9321927821804505,0.18976344468738449,0.8868480970584682
HG03437,9.0,0,0.8952332250622065,0.9473873828089933,0.3826985408013537,0.25339902086870547
HG03439,11.0,1,0.9799427311598166,0.28908434828984675,0.7831005673617241,0.9516695398168439
HG03442,7.5,0,0.9782486800432991,0.8637877131394109,0.814014905889285,0.1862559644911237
HG03445,9.0,0,0.5215955990572796,0.16554815835322967,0.12251915904591193,0.579042735149955
HG03446,6.0,0,0.03393631171462386,0.4557601475618004,0.7868888576022964,0.7340306963577683
HG03449,6.0,0,0.91369573359175,0.14889316652831663,0.8738143954346886,0.3903101473053828
HG03451,11.0,1,0.6435089428623396,0.3013871962613097,0.1430240548155285,0.3364946023185026
HG03452,8.0,0,0.28320881078445503,0.5555219924001569,0.4573108175520769,0.32487751910563967
HG03455,6.5,0,0.6484445983113623,0.8154289293395734,0.29541363874363824,0.968225747648775
HG03457,7.5,0,0.912377111369438,0.25842496641882073,0.8786350520759867,0.902933807890981
HG03458,5.5,0,0.6022896699026643,0.9551724410725569,0.8792955846123105,0.1782700896585433
HG03460,11.5,1,0.543947623399953,0.4370625808360872,0.7823110443653191,0.04732016085470747
HG03461,9.5,0,0.3900857791111819,0.5789318584509581,0.4936065757825252,0.7124864997634045
HG03464,9.0,0,0.9991151161717956,0.9570250121407031,0.011113329460376797,0.4316811198754049
HG03469,6.0,0,0.7665844540938497,0.9665011838715111,0.9384559179240515,0.6232123434651023
HG03470,8.5,0,0.23476889640566267,0.7459581707721094,0.2986966610280174,0.5321208724925907
HG03472,6.0,0,0.17746088981658292,0.2562204023085426,0.5097074326010982,0.3738680869287053
HG03473,8.0,0,0.13710591694280672,0.04272862359681995,0.320042622215578,0.8501477201791628
HG03476,9.0,0,0.21342661948576425,0.620926588941417,0.9485644240264502,0.23542974294254593
HG03478,12.0,1,0.7009803838056553,0.5730882369279229,0.5769923684820575,0.6883555637375879
HG03479,18.0,1,0.04422502980885623,0.3777621381125633,0.7500241990117148,0.704404102835902
HG03484,12.0,1,0.2660884956985512,0.800388270932078,0.058218373604106755,0.36094939558103856
HG03485,5.5,0,0.5196705180673064,0.053587625190083865,0.8970292504869428,0.7881820314158923
HG03488,9.5,0,0.7373648816508953,0.41187339987090177,0.8882435978030625,0.20847402908752977
HG03490,7.5,0,0.4737731726636887,0.8737306744132409,0.48453210157064963,0.9537420703512675
HG03491,10.5,1,0.4854503170194273,0.3600509624478475,0.6004773070421285,0.7427208404631982
HG03499,10.0,0,0.00953625992169993,0.11430998334175624,0.9160274042932821,0.880141588579623
HG03511,3.5,0,0.6633139316139024,0.6200691248391832,0.038441928107160295,0.5126644678539737
HG03514,9.0,0,0.770390567103517,0.852177467484705,0.43926695465450305,0.005560893014910806
HG03515,11.0,1,0.5888661590251533,0.695106764009747,0.8244373201687852,0.6713382739080244
HG03517,11.0,1,0.47047631752342023,0.31226318148493115,0.8451609517541036,0.3507575030050788
HG03518,12.0,1,0.9601143683543814,0.583919722069868,0.21594276483143693,0.559648005173673
HG03520,5.5,0,0.021818802839192464,0.1935303425804602,0.43289436149439053,0.35271400909528283
HG03521,6.0,0,0.3904009200017742,0.8560267772174777,0.20741888494819005,0.7670772486417051
HG03538,7.0,0,0.12433600104368914,0.16201782291903377,0.9265340815816556,0.139948096598993
HG03539,10.5,1,0.5193955670460642,0.05659002297341331,0.2105060065682106,0.36359512779147907
HG03547,6.0,0,0.5708679575429428,0.3006641892782319,0.9528738243942211,0.6154694310765373
HG03548,8.0,0,0.6014380127405176,0.796894074734012,0.9605720924137753,0.6159033959133128
HG03556,7.5,0,0.782560578053989,0.7466951674440716,0.07854784408243642,0.23385792857464593
HG03557,11.5,1,0.13589873582663392,0.9858294284767626,0.2741088111781361,0.6303724745478895
HG03558,9.0,0,0.4943302257719834,0.7062310238320211,0.3619476302748159,0.0738349550088373
HG03559,9.0,0,0.5131921700367206,0.9765065317743596,0.15510960590714384,0.5443171720635918
HG03563,6.0,0,0.43417593893108386,0.4164897162462524,0.3937084270407256,0.02961797536548405
HG03565,6.0,0,0.6135693350639408,0.5748404979969947,0.04864351949481638,0.09663106254446174
HG03567,7.5,0,0.34692077119702425,0.7578365486257201,0.13825528397048326,0.7495571753902173
HG03571,6.0,0,0.7454846021287792,0.44220924433794806,0.4843985446406259,0.06864361253684725
HG03572,8.5,0,0.21372985755052631,0.6741604913627708,0.0258673251858057,0.09602680045327538
HG03575,7.5,0,0.22577653071443338,0.5481135288626906,0.814412135798757,0.32165970227402596
HG03577,8.0,0,0.7219410635021339,0.6653538483990914,0.42651228891644066,0.7097965032133114
HG03578,9.0,0,0.3597259213321776,0.9421140174451151,0.32772133327837294,0.8617398769309141
HG03583,9.0,0,0.38393515466896067,0.6027537826171396,0.8336787218880074,0.7706126680438092
HG03585,8.0,0,0.7346284133614072,0.8442984665998828,0.8468776357989897,0.42399356610069383
HG03589,5.5,0,0.94493894719877,0.9399479114131494,0.007387728682342831,0.36008102791714236
HG03593,9.5,0,0.2085268927484626,0.16703106242276633,0.5871993379420027,0.6570274022393782
HG03594,5.5,0,0.3094164321438093,0.060458111519583024,0.3035715043237288,0.20812569194638897
HG03595,6.0,0,0.4212359348427053,0.9814478002979418,0.44275433133685904,0.5348379809428297
HG03598,7.5,0,0.15358163813054293,0.49646022334120643,0.13187489429705546,0.48328330001316777
HG03600,8.5,0,0.6628580070844374,0.10433510327153206,0.6452948456649504,0.46848229452653345
HG03603,8.0,0,0.4003331782721321,0.14683187438507228,0.23670675978536937,0.824330193539983
HG03604,12.0,1,0.18307903259750247,0.4609089279335483,0.6904468472362739,0.37241519228729003
HG03607,13.0,1,0.9095748107527797,0.32186202602788927,0.28128696752744886,0.06239176681943892
HG03611,5.5,0,0.47430519848773145,0.3276888317501556,0.4855835140332052,0.3028165401753762
HG03615,7.5,0,0.16845431741947958,0.36065636752505725,0.6151593998052592,0.6890515607565413
HG03616,7.5,0,0.8004315292509562,0.28408059665115415,0.08025596213766051,0.5133296248710444
HG03619,9.0,0,0.41293949490587567,0.17460772709345784,0.17454054350453718,0.9295742777733502
HG03624,10.5,1,0.9231378430933147,0.15661403523759665,0.3362208769460949,0.8259671303206001
HG03625,9.5,0,0.957611080778905,0.22478671726871557,0.9766137973684131,0.9833872816074702
HG03629,10.0,0,0.1564637138720567,0.3209154999041892,0.6068266513959213,0.9144128852486935
HG03631,9.5,0,0.3635414296849758,0.8776633508697724,0.0019703729849416263,0.4849817935344449
HG03634,6.0,0,0.20118515782407775,0.062255883801958345,0.4556445092728495,0.36924913527912606
HG03636,9.0,0,0.8013883509749625,0.24083614417719545,0.9949804293912823,0.7270564817604478
HG03640,13.5,1,0.3290679517479046,0.8440866994583989,0.42854135948931693,0.8712821229605838
HG03642,12.0,1,0.038368495462438146,0.14961197400006,0.5081109602023527,0.20568910739333124
HG03643,9.0,0,0.35618826920103075,0.5650543757880376,0.34848114130171304,0.01681636186711999
HG03644,10.5,1,0.15012163815418156,0.6675955071468759,0.7185388976366737,0.6944042011611679
HG03645,9.5,0,0.8127270232898512,0.11757840594930835,0.9264087089803804,0.8755121700622948
HG03646,11.5,1,0.9319255447992671,0.4970414901376564,0.4604460501951655,0.27995594589260175
HG03649,9.0,0,0.6996107008474725,0.08980311437821242,0.03670545447347984,0.41916395387881455
HG03652,9.0,0,0.978496061874615,0.668514146581264,0.21304009462613216,0.8409088122780823
HG03653,17.0,1,0.4390836480877338,0.7480016525123139,0.6060610659110242,0.945130904404015
HG03660,10.5,1,0.7449436531579438,0.6631783180123321,0.11978216136610564,0.12475547132127285
HG03663,7.5,0,0.11837446309984401,0.5032453666428637,0.3479287608084414,0.3930437980197594
HG03667,12.0,1,0.9518416199680552,0.05301636961281175,0.14423206065907523,0.07368737173619688
HG03668,14.5,1,0.5541100286384377,0.1387201095525421,0.3131757431644038,0.061944853516397114
HG03672,9.5,0,0.49823478977720104,0.9594246389856502,0.17617928240279734,0.8499541179126954
HG03673,10.5,1,0.7357849199505012,0.7251794402698126,0.8869272701879506,0.8025795716921327
HG03679,6.0,0,0.3491922298024409,0.8723643751119781,0.05030810278183839,0.4945687285365933
HG03680,17.5,1,0.23476093177038704,0.46617475891133997,0.5901353373422101,0.3100574210033906
HG03681,8.5,0,0.8527667620509592,0.7581829757401902,0.5654024651558801,0.7931375095612707
HG03684,8.5,0,0.21018683104396563,0.46638727316386364,0.05365937187483205,0.40624518364871276
HG03685,17.0,1,0.09796934627965626,0.49159564592990945,0.712221388879169,0.5812055624565132
HG03686,7.5,0,0.1478254716072126,0.35605630692724277,0.32189685795839285,0.8861029872498567
HG03687,12.0,1,0.786748326476677,0.053183351176448235,0.16714172885536094,0.8856523577110724
HG03689,12.0,1,0.02299867115328802,0.5391800779824707,0.9441675774630954,0.6287030648378982
HG03690,8.5,0,0.4618335819637448,0.9649111775335723,0.09456897898187289,0.0529387299046008
HG03691,12.0,1,0.8670545147815594,0.3710153886843497,0.6736530197065999,0.9250823624865723
HG03692,7.5,0,0.7481975049947902,0.2534423586997453,0.8750057283749163,0.1823548208272786
HG03693,7.5,0,0.7737000434680487,0.666910839612131,0.036220903656623005,0.5172505469495764
HG03694,21.5,1,0.9420928539208026,0.1421739010348433,0.8549518927890934,0.5356015229444598
HG03695,6.5,0,0.007223320626935981,0.5024808735439442,0.5561228411352905,0.06652579410570347
HG03696,10.5,1,0.9783440841794308,0.11009664131669938,0.5248965604061252,0.7856597120394407
HG03697,8.0,0,0.37019355751030836,0.6571832500735386,0.9896766237254204,0.9094025346823794
HG03698,5.5,0,0.8074904204158467,0.8894336931959359,0.6205182289129911,0.04871565808129963
HG03702,10.5,1,0.5719648387072372,0.1432619203114428,0.19753429085439345,0.8369293788065781
HG03703,15.5,1,0.036389184406118935,0.1723307725810551,0.9258574938511908,0.9386821118116948
HG03705,8.0,0,0.05462327253844523,0.833570145665618,0.7833813017334745,0.552616547359691
HG03706,5.5,0,0.9528410743434839,0.9216566501145489,0.42200333139326096,0.4590721890132292
HG03708,4.5,0,0.22583324570974428,0.241016570099293,0.763356812645872,0.20365330680856197
HG03709,9.0,0,0.8755579476970303,0.398831703020886,0.06131428605761868,0.014096359729336538
HG03711,5.5,0,0.3537709445462268,0.361092932531658,0.5093687489522887,0.340653325808979
HG03713,6.0,0,0.07737047552215393,0.38677092911456445,0.6053817820601956,0.6116207630515083
HG03714,9.5,0,0.6381541769061521,0.2030961693677994,0.3902696306635327,0.04338118081317177
HG03716,13.0,1,0.9782648495223522,0.7266696817208329,0.7139977283179423,0.4203496787978449
HG03717,13.5,1,0.26990476223139725,0.8086005311159866,0.46924437020543797,0.6997824991738009
HG03718,11.0,1,0.9970968454639135,0.12163370471944768,0.8158568992048643,0.0359786665795484
HG03720,8.5,0,0.9620152464127688,0.5093049587603885,0.42350257063163,0.7695296295318131
HG03722,13.0,1,0.11053565396160192,0.5849200114834938,0.5668362586772598,0.31945182925309035
HG03727,8.0,0,0.989754333651915,0.149594610999912,0.7768959550809986,0.08682690580280195
HG03729,9.5,0,0.41970055239608106,0.16231472905845756,0.8473621708678037,0.16239265466249908
HG03730,12.0,1,0.5423368674665797,0.8762715156068224,0.18248272028385137,0.49617931890374023
HG03731,6.0,0,0.5350751268579127,0.700725290494,0.6330668326320168,0.9622830184256068
HG03733,13.0,1,0.40958983313558905,0.35218055423563044,0.6675538458989422,0.9672155133890543
HG03736,11.5,1,0.48684794161492095,0.8679300549316225,0.8163148453444792,0.6023906542584894
HG03738,13.0,1,0.7034799364352828,0.4152381369254683,0.03453770529113709,0.5282411153268642
HG03740,9.0,0,0.9855518310749104,0.010947680565275841,0.2438027421375919,0.49681527379983603
HG03741,8.5,0,0.1312848705348747,0.9514972875044674,0.11951760161817448,0.3392802536685863
HG03742,7.5,0,0.7354408824665785,0.8695604368736523,0.9318418119970076,0.02446346635335206
HG03743,9.0,0,0.8208308293278082,0.8595735539727873,0.3450360809409395,0.031905589192487316
HG03744,12.0,1,0.4253784680581897,0.7424289318843977,0.2809150777940965,0.6177937822148905
HG03745,14.5,1,0.6723606420962172,0.3407759270971047,0.14942677331012522,0.8440092576957303
HG03746,5.5,0,0.49139563063855096,0.6843537073259063,0.5046936025125986,0.08457801980987745
HG03750,10.5,1,0.9146191406467308,0.4901637101751384,0.9007152317029462,0.7864020280053732
HG03752,9.0,0,0.2503659138902694,0.6590256396826077,0.590888520232078,0.36284807763941196
HG03753,5.5,0,0.3722457257100775,0.7184702544941904,0.5893841976241172,0.45821663077598096
HG03754,11.0,1,0.2704500033980002,0.25653709696097216,0.7698422584040592,0.9911396700638094
HG03755,7.0,0,0.3141832233865831,0.11011318252454394,0.7072921610819809,0.6484109770070048
HG03756,8.5,0,0.5717999796021622,0.6775040323062375,0.21095326195337205,0.7538713592230203
HG03757,7.5,0,0.28377622367627986,0.7222776738926706,0.9916893490122553,0.4387450880358571
HG03760,5.0,0,0.8231552040885964,0.5214175921140012,0.07565679501395728,0.46107235480843245
HG03762,9.0,0,0.13298013384507945,0.7478911199782569,0.5662282771141783,0.5671780571528955
HG03765,8.0,0,0.8820311998763094,0.5023443236290239,0.6448435482389319,0.0069198638218597175
HG03767,6.0,0,0.7306811674660044,0.35817530587976265,0.03959073783346301,0.1380757687382873
HG03770,9.5,0,0.0596009594955178,0.07288740757340173,0.6173144254737013,0.1694562880789242
HG03771,9.5,0,0.8757696164317943,0.6195615382974874,0.8190814872448763,0.8625857971631818
HG03772,10.0,0,0.5589431014945567,0.3378865118879155,0.7278322496356321,0.46386647331354125
HG03773,12.0,1,0.607473314436543,0.5921438059339843,0.42450500036356364,0.1787815679833954
HG03774,7.5,0,0.24784233405261102,0.05034422799941041,0.5268389607782884,0.7612552555341915
HG03775,15.5,1,0.9135145684145316,0.4719165740075897,0.9913045801599922,0.34334186133142275
HG03777,5.5,0,0.812107910166702,0.43923546174138517,0.6054411599872308,0.691630416882534
HG03778,10.0,0,0.183372066002498,0.9532050313945015,0.9969274957658816,0.8305983304805085
HG03779,12.0,1,0.1881688195933997,0.7804801147408742,0.2561021131615069,0.744968733562369
HG03780,15.0,1,0.35514549051945077,0.7526539051340874,0.4694582745422341,0.9459860768612546
HG03781,11.5,1,0.8094363863011594,0.3456034806135705,0.16545287735725345,0.14220411957680812
HG03782,9.5,0,0.7951457214906525,0.7848093728443555,0.3401968834043485,0.22847904918142625
HG03784,11.0,1,0.3529101013428557,0.46867081941675603,0.41615390910932226,0.23296120591058134
HG03785,9.0,0,0.7871279095027931,0.9661106067845132,0.7326728653602036,0.562922898672262
HG03786,10.0,0,0.7916810339930389,0.6897640760546557,0.33723149012880305,0.269128833855946
HG03787,15.0,1,0.5815263421242458,0.1086941426440573,0.7703327021192677,0.3562886944131829
HG03788,15.5,1,0.3829672807420612,0.49957707690761854,0.9895193038274103,0.892735908189904
HG03789,5.0,0,0.9833285082728594,0.47487512932820575,0.4758566819599316,0.970887183010158
HG03790,12.5,1,0.6350639466513593,0.3779068200960023,0.8047763985783511,0.4944105570802402
HG03792,6.0,0,0.9349752386060056,0.3307276168797003,0.3363399230051882,0.8243474323249083
HG03793,15.0,1,0.893214324543057,0.3662456110043284,0.0664712710966262,0.6561243848105679
HG03796,7.5,0,0.9165303121938965,0.3102415698610148,0.4548687377211623,0.41616284503133727
HG03800,12.5,1,0.5695546820056375,0.38828649282128036,0.13233171950478329,0.4827860925979722
HG03802,9.5,0,0.961493641295734,0.045461090971241624,0.4712936359283537,0.04442238588998959
HG03803,7.5,0,0.599356086082488,0.6464355703807864,0.058612150754107195,0.24070475813487646
HG03805,11.5,1,0.15965310045624181,0.5448927081304507,0.1325878131017706,0.5452606484289158
HG03808,7.5,0,0.20459497191553744,0.015924494460600402,0.2658673339396659,0.039118856141409974
HG03809,8.0,0,0.9646047951143233,0.8478183204204174,0.47063976320534273,0.9730365576901313
HG03812,11.0,1,0.8744580445022176,0.9501223969738349,0.6062354696630807,0.6454738055276711
HG03814,15.0,1,0.3493617994604711,0.4958825551270507,0.6052662749165396,0.7333345126377205
HG03815,14.5,1,0.7327724674459991,0.6468628576382407,0.40542686693699226,0.1090736568585231
HG03817,10.5,1,0.6394345742643658,0.30876735126225086,0.22781177165678856,0.7154166696564135
HG03821,12.0,1,0.11657917790993388,0.582260295889908,0.12295598448557743,0.17675659546494848
HG03823,10.0,0,0.1468775103930351,0.5461759782602801,0.11647388883839116,0.997076677962317
HG03824,4.0,0,0.23534686918333736,0.5963082793802106,0.7689039215694244,0.9288260832898149
HG03826,13.0,1,0.3972956083682547,0.7068748876106189,0.23716242156709166,0.7010114365907486
HG03829,12.0,1,0.5883705708588102,0.8621192859946322,0.9506339768136627,0.06673722711951535
HG03830,7.5,0,0.7606955443913975,0.1225006976942763,0.5593224532504599,0.035201735837170456
HG03832,9.0,0,0.0488484590173871,0.542318648843691,0.24996982002184764,0.1082883538899978
HG03833,14.5,1,0.8082357697671857,0.9848505937496806,0.4767625850119386,0.4241669884962245
HG03836,9.0,0,0.9517516728495432,0.750690731327572,0.03547239781977152,0.5188670531519155
HG03837,7.5,0,0.46570170050052295,0.9820156831799614,0.23196108188590525,0.38997826400709956
HG03838,7.5,0,0.22345679031015386,0.7822790263318753,0.24568556083237525,0.3046395612506022
HG03844,10.5,1,0.7589723232230063,0.7149230594944862,0.26557785538584633,0.14019334915669823
HG03846,7.5,0,0.6551270906001457,0.8951721519698285,0.851088734218306,0.010353345109360812
HG03848,6.0,0,0.059804036380054715,0.9902652030526835,0.7746302934209046,0.05323529079534983
HG03849,10.5,1,0.4752483546387961,0.08212562978477966,0.4483145361951326,0.6955875230043489
HG03850,10.5,1,0.5207494518615541,0.016233629434500574,0.9210405031597064,0.6428081661529725
HG03851,14.5,1,0.6403732762666824,0.6601966243528641,0.12453078657872152,0.80692282027736
HG03854,9.0,0,0.5877169595215062,0.5368845155160493,0.9133386326188854,0.4954225855222465
HG03856,6.0,0,0.4916554574783194,0.415429367319081,0.4629070496489439,0.8338826718454556
HG03857,8.5,0,0.5943359067273783,0.4539248666419503,0.11811925757158193,0.5981644961910793
HG03858,12.0,1,0.7002325646206335,0.7777097888094805,0.6071601459851581,0.3395703222991697
HG03861,12.0,1,0.6339097386382444,0.5805407799493784,0.19971531403057974,0.6479113789696828
HG03862,9.0,0,0.1478365986048915,0.9697716444766481,0.5335268018645497,0.7362797672999277
HG03863,6.5,0,0.44977045514295866,0.08425297261806541,0.1188787348848056,0.20226477715894597
HG03864,15.5,1,0.5409617705104585,0.5371884487560254,0.03501772792739177,0.25810227974260624
HG03866,11.0,1,0.38035074440421945,0.124851713874364,0.5694246151305877,0.9866733307861916
HG03867,12.5,1,0.09991931063871318,0.5007990945465766,0.09597812435549524,0.5183090712424464
HG03868,6.5,0,0.897985476985106,0.3107174484045965,0.8697030047696266,0.10705112447171494
HG03869,11.0,1,0.055101893222988085,0.5298620987894047,0.264640591127555,0.5876436695669536
HG03870,9.0,0,0.7134969616929816,0.39256711348280016,0.8871143792076063,0.4618388594344194
HG03871,6.0,0,0.2639758929881746,0.9983511008675334,0.36726746866494797,0.7687761658372728
HG03872,8.0,0,0.9583313241196795,0.019694019048721922,0.5530194027614781,0.2238176742602318
HG03873,9.0,0,0.8140056578732986,0.12439610486062225,0.5100167133191287,0.20027008865649842
HG03874,8.0,0,0.9344249969147272,0.9762906778191435,0.41660367987537184,0.6639880832748208
HG03875,12.0,1,0.5453745225971265,0.8570539376571705,0.8885476249087235,0.0369059492034689
HG03882,12.0,1,0.4005155888502424,0.04702174229416378,0.8999489636604672,0.5904460799595576
HG03884,11.5,1,0.6992852806351998,0.6086334401185831,0.2056890805314806,0.9512259067667843
HG03885,9.5,0,0.9887953406043601,0.6656103860277663,0.2014949876151425,0.7367361763483209
HG03886,15.0,1,0.941189002582098,0.3090552010310047,0.14110611004930007,0.5316779676495349
HG03887,14.5,1,0.4807748637233352,0.9351603104596405,0.47936436762300927,0.5135196346531868
HG03888,6.0,0,0.6485676642278145,0.9117940171843831,0.7189114943294623,0.9275436193113147
HG03890,9.0,0,0.8178415463129589,0.8290170425332529,0.7530074364785887,0.06769983911298838
HG03894,13.0,1,0.5960242758319176,0.9749293350260007,0.03410353174676228,0.6941734208109545
HG03895,9.0,0,0.8821510956375942,0.7056328126246618,0.21038763006895644,0.7501571370848682
HG03896,8.0,0,0.857907622627302,0.3635706496107243,0.02498335245792105,0.7220373283107551
HG03897,13.5,1,0.42368556357365506,0.829904453302947,0.2724852117633293,0.5376784103628297
HG03898,8.0,0,0.8967688593826071,0.7624344590042713,0.3077094134676731,0.9320461916943943
HG03899,6.0,0,0.5317036609156459,0.48868829353732013,0.6347134109858048,0.2646923185173624
HG03900,8.0,0,0.787936634936293,0.3123442866424395,0.9038063663048342,0.5837341710085298
HG03902,7.5,0,0.1822227299818644,0.6181338373629459,0.4298109437420412,0.5210336993916175
HG03905,7.5,0,0.3384436789394838,0.5848007896881358,0.01970735390400613,0.9028161753935007
HG03907,13.0,1,0.021952544624954662,0.345199442098016,0.13231654827265937,0.14644627681418032
HG03908,14.5,1,0.511198536052437,0.9693195312012514,0.3392120096130571,0.4403240699594019
HG03910,5.0,0,0.8520312006815484,0.41540001797450676,0.09992510091191376,0.9426518933029947
HG03911,6.0,0,0.09766250232355511,0.9468957013163546,0.1682833220294071,0.6539607785208875
HG03913,10.5,1,0.08536771458827142,0.38661290295246054,0.39512543060815286,0.8048829766798078
HG03914,10.5,1,0.740551465137747,0.7556531222773901,0.18147668349767232,0.11318655047506299
HG03916,10.5,1,0.6336656158350791,0.7385617007742349,0.4131844497834244,0.6191455897981345
HG03917,9.5,0,0.6344366225149407,0.7060839811325089,0.8437829902778148,0.18584680354656047
HG03919,11.5,1,0.03643678101487269,0.5101543261673877,0.9993263831284556,0.8203651998363255
HG03920,6.0,0,0.3511210627105631,0.6830267296086169,0.519541884013286,0.5158910355578625
HG03922,12.0,1,0.5737006469759274,0.6607540601889293,0.39267523698252405,0.561245388575857
HG03925,11.5,1,0.5572082217442973,0.2677102060062001,0.33963115905234764,0.6518130557518954
HG03926,17.5,1,0.867062702908778,0.8500905391169695,0.2931909093853645,0.45320733332763596
HG03928,6.5,0,0.7288938702580421,0.2055285335448609,0.045206973358053015,0.47712192531901243
HG03931,8.5,0,0.08379755627085328,0.48868737750439917,0.19578351294084106,0.8778803188286398
HG03934,12.0,1,0.7054028225444554,0.7996828260253209,0.5858658425129012,0.09571498915194321
HG03937,19.0,1,0.6865239312098925,0.6825225329712824,0.6377952599821552,0.13787475499231838
HG03940,13.0,1,0.8426483193188734,0.9713208706995585,0.9772805728046237,0.1441087179105165
HG03941,13.0,1,0.3901233594135042,0.9002637266613162,0.824052616099639,0.2084612328194182
HG03943,6.0,0,0.80033232480112,0.784679663715251,0.38433208843824107,0.7024337140460091
HG03944,10.0,0,0.09744857444665256,0.8504709094190319,0.8280307037979787,0.21403397799247015
HG03945,6.0,0,0.10770992504947585,0.9018796293003745,0.9240776982721326,0.09466741941415424
HG03947,5.5,0,0.0064920798288420345,0.9743539104815606,0.5743231596574385,0.9548323671256156
HG03949,9.0,0,0.772389479242403,0.0318421366637629,0.459251752212927,0.33814521991382274
HG03950,11.0,1,0.535205305770602,0.7924130125704578,0.3111324496722768,0.5081741834331794
HG03951,12.5,1,0.3749551666446076,0.4686721404796288,0.43428198742654844,0.0683449433420843
HG03953,7.0,0,0.1175288100012628,0.3078206345564707,0.67550396448301,0.9868925561580999
HG03955,9.0,0,0.16809077272779616,0.9769474845708416,0.24585085968229492,0.9069692910150408
HG03960,16.5,1,0.4259957482053214,0.22149076150721958,0.017024130185450237,0.9219568554487979
HG03963,14.5,1,0.743830933684588,0.18809555234459363,0.8971341361269001,0.6301607962998796
HG03965,7.5,0,0.013505094307042831,0.6739868862742969,0.22182394952502282,0.28899236619673074
HG03967,10.0,0,0.19054198167506176,0.9995404428841291,0.13271901602989045,0.2626937678678992
HG03968,17.5,1,0.08300908699426601,0.3299569643610395,0.84527006873438,0.8958103565842784
HG03969,12.0,1,0.2979086209419932,0.8796923470764607,0.04566043104000772,0.6190112999639877
HG03971,9.0,0,0.15246069480652757,0.6032345985919326,0.5338529729173203,0.09285789988277915
HG03973,13.0,1,0.47305477531363405,0.19219705665359788,0.44605780454661903,0.9591900140099484
HG03974,9.0,0,0.7520991759685165,0.8972714784906879,0.6080892808894923,0.06783697617836038
HG03976,13.0,1,0.43898755858410354,0.4418011673935375,0.04517720681246484,0.04567830011265461
HG03977,9.0,0,0.029365574189238908,0.45272981131473433,0.8744119250182727,0.273484345594316
HG03978,7.5,0,0.695571930113275,0.08973141279141139,0.8503844577033137,0.24766098319597896
HG03985,5.5,0,0.6044375108788459,0.5904268082977967,0.17645991917430148,0.6300165277072199
HG03986,7.5,0,0.6618983872367349,0.311224840506069,0.27040856265918256,0.218022530702478
HG03989,12.0,1,0.6424190006935233,0.708526404120406,0.5485497280019817,0.2595640325991502
HG03990,15.0,1,0.5872368655370425,0.9407649018369878,0.6099863828738626,0.8304455887123326
HG03991,12.0,1,0.24782177346984036,0.43846109254703125,0.7735884684793433,0.7925403910973113
HG03995,15.0,1,0.13594879145838124,0.8293704899373803,0.20358260415417972,0.5821693289456371
HG03998,10.5,1,0.9686192532685932,0.9678184747647457,0.2868618541286152,0.9230120114039062
HG03999,10.5,1,0.41293071282180727,0.1588886161474269,0.46090803116349255,0.9619490398580333
HG04001,7.5,0,0.6466567131344388,0.09009301883315135,0.807749806777221,0.40051089902300485
HG04002,12.0,1,0.7096631437914213,0.6957737124916973,0.9915596131013868,0.8409373422074488
HG04003,9.0,0,0.7348273454695501,0.303712201879077,0.026182973985848457,0.8984175059901413
